id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15716,2025-05-21,768,35,11,8,1747.78,,310659.57
15717,2025-08-09,1691,38,10,8,,33.61,9451.92
15720,2025-07-29,714,47,13,10,818.81,,
15721,2025-11-10,202,48,4,11,1814.46,335.18,
15722,2025-11-19,900,55,11,8,109.37,11.03,
15723,,2510,12,3,10,,120.03,56980.77
15724,2026-02-07,1540,53,14,7,,101.02,73479.13
15726,2026-01-09,1790,68,1,9,,206.36,79655.05
15728,2025-08-28,2277,73,15,7,,153.61,121005.79
15731,2026-01-31,1714,10,14,3,,,
15732,2025-12-23,80,24,15,5,766.1,,25012.2
15734,2025-07-19,2872,11,4,12,,,
15735,2025-09-13,2431,22,5,12,1288.95,,204597.3
15736,2026-01-28,288,20,4,3,,,223770.19
15737,2025-12-13,1716,34,5,5,,,16215.63
15738,2025-04-18,714,75,5,9,,234.15,117639.04
15747,2025-06-21,1521,46,6,10,,336.55,
15748,2026-01-22,1637,15,8,9,,58.48,26479.84
15751,2025-11-24,3855,44,3,4,816.9,89.99,
15752,2025-07-31,1883,12,4,10,,269.06,206787.55
15755,,1877,19,7,4,451.52,40.16,38797.71
15756,2025-07-26,2135,19,10,12,909.13,,59523.06
15757,2026-02-18,1558,15,7,2,,146.81,
15758,2025-12-10,2743,9,1,9,,100.67,
15761,2025-03-21,1359,10,7,5,1860.47,367.68,
15763,2025-03-15,92,58,11,5,,37.09,58941.18
15764,,281,69,12,5,,100.87,24004.12
15765,2025-03-28,1092,23,8,12,1602.7,371.64,
15766,2025-03-26,2995,71,13,11,256.84,,11250.23
15768,2025-09-14,1198,53,14,11,,281.59,98666.75
15770,,1776,38,1,4,416.89,,65251.03
15771,2026-08-02,2598,20,9,11,1586.57,,235443.54
15778,2025-09-27,2437,48,8,10,189.12,,19147.55
15779,2025-12-27,2955,21,15,10,732.55,,39980.58
15786,2025-02-03,2119,61,1,11,,196.72,292547.94
15787,2025-04-17,1132,66,3,9,,201.57,99207.41
15789,2025-07-14,191,52,11,11,1494.17,,274318.51
15792,2025-03-27,1464,1,8,5,,,310397.77
15794,2025-07-01,1959,57,1,12,187.31,29.13,
15798,2025-10-19,2791,36,8,10,,281.8,122250.61
15799,2025-09-19,1750,17,7,2,,357.44,271491.66
15801,2025-11-29,1839,16,9,1,1324.56,,101381.87
15802,2025-08-03,866,56,10,9,,,223676.95
15806,2025-10-25,2405,79,9,1,,,
15807,2025-02-18,2305,19,12,9,,226.38,55802.53
15809,2025-01-22,591,29,6,6,,116.48,177010.13
15812,2025-11-14,565,47,12,11,,235.96,210815.28
15815,2025-01-30,183,2,10,2,1613.45,,186242.45
15816,2025-06-09,1805,73,12,5,1462.28,,138442.76
15818,2025-12-24,2517,6,9,9,,226.4,126041.51
15819,2025-10-07,2491,8,14,10,1373.72,2100.15,
15820,2025-02-09,1866,72,8,10,,208.51,174257.85
15822,2026-01-14,2858,19,3,7,,230.88,220471.82
15823,2025-04-17,1513,15,12,8,,157.48,82116.09
15828,2025-11-09,1163,38,14,12,,333.74,93689.6
15830,2025-01-06,1195,62,8,10,1341.28,,227484.41
15831,,20,65,5,4,1835.96,255.86,
15835,2025-02-09,1299,23,4,12,707.9,134.52,
15837,2025-12-30,2152,56,6,7,962.61,,162271.07
15838,2025-11-02,2906,49,15,4,1242.08,,233105.51
15842,2025-09-03,1507,43,15,3,577.99,99.66,
15843,2025-01-15,2859,43,12,8,,174.87,
15851,2025-11-13,259,44,6,1,,130.02,146089.13
15853,2025-10-23,2177,14,13,8,1010.17,,155637.98
15854,,3571,19,6,4,1152.62,150.14,159974.36
15855,2025-07-03,2483,1,12,8,1550.2,266.39,
15857,2025-12-13,2796,56,14,2,1251.94,,
15859,2025-03-27,2012,23,2,4,494.07,84.41,
15862,2025-01-19,2327,75,1,12,1696.9,149.98,
15863,2026-01-04,1561,66,10,1,,247.67,284556.48
15867,,4,4,9,10,1222.88,187.85,237422.57
15875,2026-01-25,2572,43,3,7,,159.24,164311.67
15877,2026-10-02,192,60,11,10,222.88,,
15878,2025-10-06,1035,59,9,9,1830.07,364.86,
15879,2026-02-02,451,21,4,11,,,24832.18
15881,2025-11-26,457,69,6,11,,118.94,160669.82
15887,2025-10-17,1893,14,1,1,1796.31,,189124.71
15888,,1050,55,2,1,1851.18,341.95,107804.76
15890,,2125,38,6,8,1979.62,115.44,370344.9
15891,2025-02-22,1857,73,9,9,,45.5,29330.5
15892,,228,59,8,11,1196.12,77.18,49969.31
15895,2025-03-12,1515,40,15,11,505.88,,15971.56
15897,2025-10-26,317,59,10,2,1890.18,301.49,
15899,2025-03-26,325,20,13,10,891.33,,54507.45
15900,2025-03-29,1959,40,1,11,,26.96,39353.72
15902,2025-03-18,320,76,1,12,,,238762.85
15903,2026-01-25,1193,15,11,11,,52.32,17572.65
15905,2025-12-04,1395,32,4,10,824.82,80.63,
15906,2025-12-24,225,37,11,7,,37.9,25440.4
15907,2025-11-14,2791,74,9,5,712.52,,
15910,2025-05-25,1134,59,6,7,,332.0,192045.93
15912,2025-04-11,1714,56,1,10,226.8,,
15914,2025-04-13,1367,32,12,3,,96.6,40603.65
15915,2026-02-01,2591,52,1,4,1453.62,,180261.38
15916,2025-09-08,1855,1,12,5,1016.68,52.69,
15917,2025-03-11,1241,79,11,3,,11.63,14264.96
15919,2025-07-24,377,60,1,3,,213.64,
15922,2025-01-18,947,9,8,9,1619.23,207.83,
15923,2026-08-01,1790,17,9,3,,1812.03,100550.89
15925,2025-09-13,2668,31,15,3,512.25,,98407.06
15926,,2057,34,6,11,1192.07,276.76,198787.35
15927,,320,3,12,3,1336.72,166.51,193712.88
15928,2025-06-29,1738,34,2,12,,72.91,
15929,2025-06-16,1344,49,15,7,1509.21,,106768.14
15931,2026-02-12,622,34,15,11,,97.34,187254.65
15932,2025-03-12,1670,60,6,10,,,301215.43
15933,2025-10-13,1372,43,15,9,1705.3,408.2,
15936,2025-07-04,1535,40,13,5,,,138724.31
15937,2025-04-07,755,80,2,8,1713.57,385.12,
15939,2025-03-04,984,56,6,10,1832.77,,118686.09
15940,2025-08-31,1803,79,6,5,,1621.41,111483.52
15941,2025-12-17,1855,76,13,2,,92.41,36320.09
15943,2025-12-01,2696,60,13,2,,,6304.28
15945,2025-01-24,788,42,3,1,,84.15,155563.25
15946,2025-11-13,2008,33,4,12,,188.95,340143.47
15949,2025-12-28,623,112,1,6,,62.05,71429.38
15951,2025-02-21,2636,80,2,5,,303.72,381587.74
15952,2025-01-11,2529,34,11,4,,,161809.74
15953,2025-02-17,1514,2,12,8,,147.84,
15954,2025-10-15,1290,80,2,4,,,160245.4
15956,2025-01-10,1855,49,15,11,,125.49,
15961,2026-01-10,2082,4,10,9,,65.64,162169.1
15964,,1130,69,10,8,248.45,20.55,37481.81
15965,2025-04-29,35,70,14,9,1918.13,300.98,
15966,2025-09-07,2896,78,9,9,,84.99,10727.06
15967,2025-04-14,1413,62,13,5,,104.67,150651.52
15968,2025-07-10,1514,80,15,9,1757.59,,300986.8
15970,2025-10-05,2809,42,15,2,,109.25,52826.39
15971,2025-06-01,2742,11,1,11,119.77,10.32,
15973,2025-04-12,2930,78,6,2,,73.95,12783.05
15977,,1715,34,3,8,1370.4,221.48,76571.11
15978,2025-08-29,2660,8,7,5,,225.42,88856.6
15980,2025-05-01,1563,14,7,5,1469.16,216.97,
15981,2025-08-17,1384,36,14,9,,,261129.87
15985,2025-03-04,1075,28,10,2,1721.29,379.13,
15988,2025-04-09,656,36,8,8,,61.48,130026.36
15990,2025-03-11,595,31,4,4,1199.75,189.62,
15991,2025-05-08,431,29,5,3,,135.39,220106.62
15992,,1860,11,13,12,354.04,77.74,54445.22
15993,,569,37,4,9,1601.01,219.71,251793.57
15995,2025-07-29,2124,38,8,7,1174.91,,
15996,2025-10-13,1321,68,13,10,1813.91,179.04,
15998,2025-11-24,2692,16,10,5,1188.81,271.16,
15999,2025-03-14,2081,75,6,8,980.82,,187658.71
16002,,2372,57,9,9,753.74,1040.85,82877.32
16003,2025-01-09,2942,55,9,2,,,93527.37
16005,2026-02-10,2855,55,5,4,385.78,,25851.93
16006,2025-03-08,2654,31,6,12,,,149792.98
16007,2025-12-25,1362,79,1,7,,,29951.17
16008,2026-02-18,516,17,3,3,,77.11,56729.35
16015,2025-12-14,3529,9,9,7,704.07,,132576.48
16018,2025-01-24,209,49,12,11,550.5,125.08,
16022,2025-09-14,2900,34,1,9,,,81954.51
16024,2025-02-01,544,80,1,11,1282.56,189.39,
16026,2025-03-23,641,78,10,12,,,167840.89
16028,2025-05-07,2036,27,3,8,1260.66,,70549.22
16029,2025-09-09,1438,69,7,5,947.81,,59250.8
16030,2025-02-04,2670,70,3,12,1850.74,,154006.31
16031,2025-05-13,2764,32,12,4,525.21,,44787.54
16032,,248,32,11,7,,,75745.9
16034,2025-12-18,2577,56,7,10,496.42,,54485.49
16035,2025-02-01,1126,65,5,10,200.37,11.2,
16037,,1053,25,3,2,,69.05,24310.62
16041,2025-03-20,1079,67,2,4,918.93,,120599.67
16042,2025-06-03,831,67,15,8,,,21989.15
16044,2025-01-19,198,58,8,8,578.98,,21300.92
16046,2025-08-10,963,37,6,12,1823.57,,258847.27
16047,2025-05-21,2951,25,3,12,930.45,129.91,
16048,2025-09-06,193,2,10,1,515.44,77.17,
16049,2025-05-29,2228,74,5,5,1369.1,202.51,
16050,,1065,72,2,8,80.5,4.65,
16052,2025-07-01,2287,45,8,6,315.53,,12962.8
16053,2025-07-17,1932,4,5,2,,351.32,163764.54
16055,2025-07-21,2072,17,4,6,830.43,63.61,
16056,,1541,58,6,4,,,
16057,2025-11-23,1451,35,3,11,,,103217.99
16058,2025-07-13,618,62,15,6,315.41,61.45,
16062,2025-10-12,1287,73,10,4,528.7,,42955.68
16063,2026-02-15,1097,9,3,10,,61.6,
16064,,2114,17,13,8,716.84,39.91,92721.37
16065,2025-08-02,1317,60,6,8,,76.25,48749.26
16066,2025-02-07,3542,7,14,6,,20.44,
16067,2025-01-04,2179,4,13,2,,46.6,31433.47
16068,2026-01-21,647,15,6,8,,,62271.95
16069,2025-01-14,552,74,6,10,1631.85,190.01,
16070,,1026,17,5,12,843.69,,162625.41
16071,,1214,46,11,6,1935.78,291.97,
16072,2025-04-08,2014,6,1,9,,98.25,114547.84
16076,2025-11-15,230,18,4,5,445.24,,40115.17
16080,2025-06-30,2092,77,14,7,62.8,,11643.83
16081,,390,78,8,1,405.96,47.24,29523.62
16082,2025-10-05,2532,47,14,1,1582.72,,236167.66
16088,2025-09-23,502,50,4,5,1424.13,,
16090,2025-12-19,2288,76,2,12,,13.59,4129.43
16091,2025-06-25,2376,73,5,4,1138.26,,207228.82
16094,,2361,28,12,1,264.6,36.62,16702.77
16095,2025-04-04,944,38,12,12,501.69,,62937.72
16096,2025-12-30,262,5,10,12,581.9,,19418.01
16099,,2433,74,13,6,644.94,147.22,
16100,,2500,73,3,7,1243.06,281.7,85086.26
16104,2025-05-13,1129,49,9,8,1016.45,,62733.46
16105,2025-07-24,2638,74,3,9,,264.23,254430.78
16109,2025-02-02,2659,40,14,12,,,91445.95
16110,2025-10-04,821,76,12,6,1392.62,222.67,
16114,,1163,70,4,4,943.45,64.98,173591.35
16118,2025-06-03,1477,51,14,5,379.62,38.77,
16119,2025-06-02,476,58,1,8,,1198.44,55134.8
16121,2025-10-25,1172,2,9,6,,1076.37,37980.42
16122,2025-10-06,2035,20,1,3,,110.27,134237.4
16125,2025-05-15,98,56,14,4,1216.06,,30283.85
16126,2025-02-02,1122,64,8,12,1000.12,,167075.77
16127,2025-12-24,2729,22,6,6,759.1,159.06,
16128,2026-01-30,2884,21,12,3,,74.52,
16130,2025-04-01,1199,18,15,5,1992.05,451.44,
16132,2026-02-09,2969,24,8,2,1082.57,239.92,
16134,2025-04-05,301,2,3,11,,28.58,16261.97
16136,2025-09-19,449,1,9,11,1730.49,,207014.27
16138,2026-01-24,1900,46,15,10,1282.86,,75251.3
16143,,1016,2,4,6,,,65531.59
16146,,1741,13,14,5,1989.99,,290496.05
16147,2025-06-13,3792,47,12,7,136.52,,20553.37
16152,2025-10-10,2639,31,3,11,,170.72,123597.43
16154,2025-07-15,500,71,10,1,,248.03,
16155,2025-06-26,818,20,15,5,,348.46,
16156,2025-03-23,1960,25,11,8,1276.87,,75717.3
16159,2025-04-07,2778,25,5,11,,483.72,82456.05
16161,2025-03-20,2688,37,12,6,1512.92,,114306.53
16162,,502,30,14,1,1513.28,272.87,
16169,2025-11-22,977,16,4,8,1015.72,224.14,
16171,2025-01-11,1322,69,12,2,,299.74,374220.96
16174,,2599,65,12,12,1982.9,2680.46,259536.86
16176,2026-02-10,169,77,1,8,1420.02,353.14,
16177,2025-06-02,876,33,13,8,1292.34,186.84,
16179,,2326,24,15,8,297.89,,54840.53
16180,2025-06-17,2602,40,14,9,,101.91,199697.06
16182,2025-11-09,2537,17,4,2,1630.64,,117842.66
16185,2025-03-23,2266,56,15,9,,48.44,124282.34
16186,2025-09-03,679,104,11,6,,40.65,
16188,,902,5,11,3,872.12,55.41,71990.8
16189,2025-11-03,1054,47,13,1,,462.56,141433.53
16190,2025-12-27,1041,56,12,6,1201.0,,
16193,2025-12-25,1360,26,4,4,1697.53,,56364.06
16195,,1693,3,2,10,213.18,36.3,26261.19
16196,2025-03-14,2896,76,3,4,,301.21,
16197,2025-06-14,1173,22,5,5,898.27,51.88,
16199,2025-06-30,2150,78,4,3,427.9,,25119.75
16200,2025-03-13,2470,50,15,2,719.43,,94641.25
16201,2025-11-29,2892,34,8,7,1192.6,191.32,
16204,2026-01-08,2479,25,6,11,1896.97,135.45,
16206,2026-01-30,1204,28,2,7,,45.11,56307.85
16207,2025-04-07,920,4,11,4,,274.36,261244.9
16209,2026-10-02,1972,20,7,1,1987.67,124.38,
16210,2025-06-17,1560,12,5,8,482.67,,41067.2
16211,2025-02-19,2760,15,11,5,,319.17,160572.72
16214,2025-09-13,2121,79,3,11,,289.07,271495.27
16216,2026-01-21,1077,65,15,5,,72.83,
16218,,855,71,6,4,189.68,38.26,18418.6
16219,2025-10-30,1320,39,2,4,1608.74,,
16221,2025-12-09,2199,78,4,6,,112.2,27959.44
16222,2025-07-25,716,5,2,11,,,6881.7
16223,,2951,52,4,9,,321.01,
16225,2025-05-03,2162,65,2,4,1944.85,,
16230,2025-07-30,348,51,9,12,1764.48,,
16233,,469,115,2,10,,,53997.34
16234,2026-01-12,1601,34,1,9,1047.64,,
16235,2025-04-22,1748,21,3,6,,,24195.53
16236,2025-03-22,1771,53,13,5,1298.62,,41151.94
16239,2026-01-23,1093,1,13,8,,209.45,
16240,2025-11-28,1638,14,15,5,1227.43,,
16243,2025-12-18,2943,2,2,2,,13.67,6171.31
16244,2025-12-21,314,38,2,2,,136.82,53607.98
16245,2025-05-21,573,25,6,1,1979.74,,206296.6
16246,2025-11-23,2223,9,13,6,157.45,,21378.88
16247,2025-11-16,690,5,3,1,1995.77,,300400.03
16249,2026-02-16,157,69,4,1,57.52,,10403.07
16250,2025-07-31,374,4,11,6,1198.41,231.25,
16251,2025-05-15,2903,17,2,4,,87.54,248100.09
16253,2025-05-31,1628,66,11,5,1946.46,,
16254,2025-04-01,2220,9,15,9,1064.07,,199730.57
16255,,2938,74,15,10,376.33,26.38,51582.84
16256,2025-02-17,534,73,12,3,,,100583.4
16257,2025-09-25,2694,35,10,12,1752.13,,333003.88
16259,2025-05-20,1245,12,12,3,240.67,,41180.38
16260,2025-05-15,2812,63,3,12,525.62,,84607.38
16262,,1079,33,9,12,600.96,106.27,46564.74
16263,2025-01-23,2463,55,6,7,1470.15,,
16265,,1025,34,13,3,392.79,74.03,78383.48
16267,,1873,10,11,8,0.0,174.46,143781.16
16268,2025-07-02,133,27,8,10,,236.66,164549.16
16269,2025-10-03,2736,74,2,3,820.86,,56739.66
16270,2025-10-13,2419,12,1,1,1562.66,,151481.93
16271,2025-12-01,2573,45,13,8,,70.02,153095.0
16273,,2986,35,3,11,1058.21,84.24,112800.39
16274,2025-11-23,2733,46,4,10,87.35,,14645.49
16278,2025-03-14,2220,51,5,8,,194.57,125105.95
16279,,2333,60,6,6,1708.6,356.32,100220.94
16280,2026-02-04,2166,8,7,4,,185.96,36618.73
16281,2026-01-12,2128,39,2,11,1008.95,1462.88,
16282,2025-05-03,1104,32,6,5,1124.67,171.27,
16284,2025-12-27,1406,3,7,3,413.53,,28563.63
16285,2025-08-31,2965,7,10,12,1278.71,,62804.93
16286,,1320,15,12,3,824.19,,133109.25
16287,2025-08-01,593,63,1,7,1736.69,,72598.81
16288,2025-06-08,164,68,4,8,,206.43,
16290,2025-08-29,918,56,14,8,,60.57,
16291,2026-01-18,2445,76,2,4,-712.01,56.4,
16292,,2222,72,14,7,1993.14,438.26,393268.05
16293,2025-03-07,664,27,11,7,443.87,90.28,
16295,2025-08-18,1185,40,2,4,226.49,24.22,
16297,2026-01-26,1709,6,14,11,1842.19,123.28,
16298,,1032,44,2,2,903.57,197.9,161759.4
16301,2025-02-22,2198,56,1,8,,196.53,
16306,2025-03-12,1479,76,14,12,,253.05,149111.5
16308,2025-07-27,1828,33,8,4,,80.16,55625.97
16309,2025-04-08,607,58,11,6,0.0,80.69,
16313,2026-01-31,188,19,9,10,,98.2,63988.21
16314,2025-08-13,624,19,13,4,1644.71,,125452.04
16321,2025-07-30,454,48,12,6,906.66,177.45,
16324,2025-11-23,1046,35,2,12,,368.05,
16334,2025-08-05,2272,4,10,12,,,
16335,2025-10-27,1973,31,9,8,,344.07,305059.17
16336,2025-09-07,2544,70,10,11,634.18,62.93,
16337,2026-01-27,2282,4,9,10,,125.87,183368.84
16338,2025-11-21,2023,8,3,8,557.21,,52793.96
16339,2025-02-20,283,28,10,9,1287.06,,135805.17
16340,,2237,58,2,10,823.31,,
16341,2026-02-20,2094,78,9,4,,141.94,151359.28
16342,2025-08-29,443,55,2,2,835.1,,36195.5
16343,2025-09-22,2627,42,4,5,,,52749.14
16345,2026-02-05,1607,23,15,7,,149.56,
16346,,643,62,15,6,,,231084.17
16347,2026-01-22,975,75,12,7,1390.9,194.24,
16350,2025-02-28,2678,77,12,11,,147.19,73849.62
16351,,792,74,9,3,1019.96,,154207.0
16353,2025-10-30,2029,40,7,10,941.63,104.78,
16354,2025-12-30,2812,71,8,1,,,22592.57
16355,2025-12-02,1078,15,3,6,,111.55,290318.97
16356,2025-09-24,699,7,5,8,,30.08,24624.23
16358,2025-01-18,2595,10,3,8,,155.08,85873.02
16361,2025-04-03,245,79,14,7,1362.99,292.31,
16365,,960,19,1,11,1325.84,84.38,86942.43
16366,,538,29,10,10,,,31841.38
16367,2025-11-03,945,23,5,4,,229.02,121297.39
16368,2025-02-19,1010,10,5,6,1979.2,,61327.55
16374,2025-03-17,322,43,4,1,1427.56,,231599.52
16375,2025-04-11,2680,49,12,5,1922.09,127.85,
16377,2026-02-09,336,62,13,10,1085.84,,25490.25
16379,2025-08-11,2716,66,12,11,1430.36,,255376.23
16381,2025-03-22,281,79,13,4,776.12,126.84,
16383,2025-08-30,445,77,15,3,,148.85,97996.35
16384,,1122,75,7,2,1626.41,,94010.71
16387,2026-09-02,2819,25,10,11,,120.89,181330.54
16388,2025-12-02,98,15,2,12,,183.59,95838.27
16390,2025-12-20,537,68,15,6,,,79450.73
16391,,652,35,12,10,1539.31,,136662.66
16397,2025-12-24,3749,34,7,10,1566.04,145.3,
16401,2025-12-05,2857,46,1,1,,,145537.19
16404,2025-02-02,2594,43,10,5,,203.16,84564.31
16405,2025-08-04,514,62,1,6,669.39,146.53,
16407,2025-07-16,1920,29,1,1,354.52,,35282.06
16409,2026-01-28,1949,51,3,10,,,86719.3
16414,2025-07-31,1164,15,7,10,991.46,,96385.88
16418,2025-04-01,2206,64,14,8,795.21,,33075.43
16423,2025-08-04,679,45,7,6,367.14,456.62,
16426,2025-08-08,425,24,6,3,,,
16427,2026-01-04,3701,1,12,5,,324.75,
16428,2026-01-13,1590,46,10,5,,80.7,101889.53
16430,,1494,6,13,10,629.03,98.56,70448.67
16431,2025-01-22,1113,74,4,11,,,261526.82
16432,,1357,65,7,8,1054.04,141.61,102050.83
16433,2025-01-26,1972,57,6,1,,18.05,15688.37
16437,2025-05-01,283,20,1,11,,94.39,164908.43
16439,2025-07-08,1297,34,8,4,1425.28,,150804.01
16441,2025-04-24,1768,38,10,12,1535.67,,
16442,2025-10-03,1714,69,15,4,,53.31,
16443,2025-08-26,2331,4,13,7,,48.24,18582.8
16446,2025-04-05,1921,55,1,6,1487.99,226.05,
16447,2025-02-22,837,68,14,1,1998.95,,
16448,2025-07-04,2102,10,1,12,214.4,13.54,
16451,2026-04-01,2489,80,4,2,264.26,,
16454,,16,66,4,10,,,38259.91
16455,2025-07-22,1667,13,13,4,,78.52,80170.35
16456,2025-10-30,1257,66,10,5,1473.7,314.9,
16457,2025-08-29,1026,5,7,7,1454.33,,122229.58
16458,2025-05-02,925,7,3,8,1729.95,,269328.68
16459,2025-10-04,1405,16,5,3,1565.14,,138180.82
16461,2026-01-14,1395,9,6,4,828.69,,
16462,2025-10-31,637,27,3,11,1931.18,149.35,
16463,2025-06-19,2185,49,1,7,,,213126.24
16465,2025-01-23,893,24,15,1,908.45,,84431.57
16466,2025-03-06,1860,61,14,5,,,136341.46
16467,2025-01-09,2632,55,5,8,588.92,,28477.86
16468,,1561,46,4,12,770.4,138.97,
16472,,1596,2,8,3,1358.43,,111168.47
16474,2025-06-01,25,15,14,5,649.49,53.64,
16476,,1638,19,2,5,1695.03,158.77,71277.69
16480,2025-05-03,1678,46,2,12,549.72,,45024.5
16481,2025-12-10,2873,47,8,8,,,117662.37
16482,2025-11-07,1713,48,12,5,,332.85,84124.89
16483,2025-03-05,239,47,1,8,932.39,,177084.61
16485,,495,7,7,8,,,73134.33
16487,2025-09-17,1999,74,7,11,1703.37,,243893.03
16488,2025-09-15,1901,42,7,11,,13.12,23453.9
16491,2025-10-20,2855,43,4,6,,14.55,15771.32
16493,2026-01-22,773,38,1,8,1699.6,413.46,
16496,2026-03-01,2696,37,5,11,,116.64,33458.56
16497,,254,68,10,2,204.3,42.69,34711.46
16498,2025-10-20,496,118,10,9,466.15,,
16502,2025-10-13,207,60,4,10,877.86,,144991.67
16503,2026-01-24,409,64,12,9,1970.1,,311179.49
16504,2025-09-25,2988,58,11,6,768.01,187.81,
16508,,1063,18,10,6,1889.25,348.9,295744.12
16509,2025-05-04,3853,47,4,12,,417.03,99350.83
16511,2025-03-13,206,78,10,1,1913.84,,62612.9
16512,,138,55,1,5,718.05,41.97,86451.97
16513,2025-09-19,880,35,10,12,,29.08,24718.03
16514,,1989,58,10,11,907.83,192.65,29683.01
16515,2026-01-04,60,21,2,1,1539.88,2433.83,
16519,2025-10-23,2828,61,3,5,1815.11,,221597.44
16521,2025-12-16,2138,25,6,5,,277.66,233663.2
16524,2025-05-30,1519,67,13,4,190.78,45.23,
16525,2025-04-11,2210,43,3,10,1058.57,145.55,
16526,,2653,79,6,3,408.71,101.94,37042.76
16530,,1131,70,10,6,,385.48,254299.44
16533,2025-06-06,2176,4,13,5,,65.69,207408.62
16534,,1336,24,6,1,1522.4,189.03,275505.75
16536,2025-11-20,1533,24,9,1,1436.96,126.35,
16539,,1073,13,10,3,1454.44,,190746.86
16542,2025-11-23,378,106,6,7,1050.61,,95644.65
16546,2025-11-03,2604,43,11,8,1239.15,,118607.49
16549,,107,8,4,11,493.23,65.3,76087.99
16550,2026-02-09,1191,22,1,9,1293.33,,137828.25
16551,2025-11-18,2113,27,8,1,1548.91,,87377.78
16552,2025-05-09,490,3,10,9,,372.21,
16554,2025-05-05,6,68,14,4,1088.79,147.63,
16555,2025-06-24,2528,76,10,2,,40.54,47676.9
16556,,141,42,6,8,945.12,,84836.33
16559,,76,29,11,5,1492.24,346.73,171246.97
16560,2025-12-28,2420,56,5,12,1015.26,,90644.38
16561,2025-01-16,2084,52,7,1,,39.57,79428.52
16562,2025-07-10,449,48,11,1,551.56,92.47,
16563,,2496,63,14,6,1596.31,,177840.2
16572,2025-05-16,2496,58,15,4,,106.26,63432.29
16574,2025-11-07,675,38,13,7,1317.8,191.87,
16579,,425,7,1,2,,42.64,48368.76
16580,2026-01-29,1328,2,6,6,895.24,142.45,
16581,,2915,77,6,4,1512.42,2683.87,
16582,2025-10-21,2931,47,7,11,784.96,179.68,
16584,2025-07-15,489,32,3,4,307.94,50.2,
16587,,2155,23,14,12,1040.78,58.82,
16588,,767,25,2,8,1461.78,140.95,
16590,2025-10-06,2306,43,5,8,1858.16,,149839.62
16592,2025-12-10,157,69,1,8,814.58,,122027.08
16595,2025-02-25,2190,15,10,5,-1566.08,,206928.97
16596,2025-03-01,234,24,6,9,1038.92,228.78,
16597,2026-02-12,1606,18,6,10,626.35,,108507.89
16600,2025-08-18,866,22,10,12,,70.96,36691.76
16607,,1413,79,8,7,193.85,31.96,24383.7
16608,,354,68,1,2,1464.51,275.93,30061.88
16612,2025-09-14,2138,75,9,4,348.63,47.91,
16613,2025-12-08,1975,46,13,10,195.48,,6121.83
16614,2025-12-16,1,5,2,12,1930.41,394.68,
16615,2025-08-25,971,47,15,12,999.48,,94384.66
16618,,487,79,4,9,,115.67,183376.66
16624,2025-10-06,1538,44,4,10,,326.57,260918.93
16625,,322,25,5,6,1155.71,,203113.51
16627,2025-01-10,1476,56,4,12,1417.46,178.54,
16629,2026-02-08,2537,80,3,4,,,53602.94
16630,2025-09-18,3844,78,14,7,,328.42,166915.75
16631,2025-04-24,2254,74,12,5,,139.72,150343.02
16632,2026-02-16,812,38,7,1,1142.84,,
16633,,713,75,6,2,894.05,222.29,
16636,2025-08-18,305,7,2,7,,244.15,
16637,,1015,16,1,10,330.13,20.47,
16638,2025-12-07,1683,78,5,1,,308.91,186567.06
16640,2025-07-19,664,63,2,10,1754.91,,
16641,2025-02-03,654,66,14,10,1474.06,224.13,
16643,2025-01-06,1377,67,14,10,,,190379.47
16644,2025-02-08,1052,55,12,1,103.41,,6387.04
16645,2025-11-13,53,77,10,9,1359.06,220.03,
16650,2025-11-03,1917,73,4,2,,213.92,200481.81
16654,2025-12-18,1448,13,3,11,,,74522.44
16655,2025-10-16,157,36,14,5,1061.86,,155505.79
16656,2025-07-03,202,65,11,6,1147.3,272.58,
16657,2025-03-15,1614,34,3,5,1135.8,234.71,
16660,2025-06-07,1231,6,8,12,,192.16,121393.42
16661,2025-05-17,17,19,2,11,1742.91,432.81,
16664,2025-03-19,2365,59,14,3,219.85,15.4,
16666,2025-10-07,2012,51,4,12,,145.14,
16671,2026-02-19,1007,10,11,10,1808.64,,202553.42
16673,2026-01-29,1360,26,13,5,1404.16,,53359.86
16674,2025-05-24,2950,49,15,8,,306.89,
16676,2025-09-24,1274,14,2,3,331.36,45.53,
16679,2025-08-31,1102,41,7,7,,112.04,69393.18
16680,2026-02-04,1290,38,8,4,460.13,62.59,
16682,2025-08-27,1573,49,8,1,452.46,,39216.88
16683,2025-02-02,800,33,15,4,,143.23,118631.18
16685,2025-04-27,1090,16,6,3,,156.74,34112.44
16688,2025-02-16,187,24,6,11,0.0,,
16690,2025-11-22,2194,40,8,5,1157.08,,
16691,2025-11-08,1155,74,6,10,1699.7,396.34,
16692,2025-12-21,1466,35,12,3,759.48,,
16693,2025-10-17,1906,56,6,10,659.15,,52638.41
16696,2025-05-06,2854,5,6,4,,134.9,
16699,2025-03-03,2570,59,9,3,,301.74,40879.58
16701,2025-06-04,1683,43,2,2,,119.74,122372.17
16704,2026-01-06,2009,12,7,10,,198.43,148162.16
16705,2025-07-24,12,18,10,3,459.32,109.67,
16706,2025-05-18,2444,4,3,11,1950.22,,78082.22
16711,2025-07-13,1523,68,6,12,509.92,,82266.89
